year,family,life_expectancy,freedom,government_corruption,generosity,dystopia_residual,gdp_per_capita,happiness_rank,happiness_score,country_id
2017,0.435299843549728,0.209930211305618,0.425962775945663,0.0609290152788162,0.207948461174965,1.8858443498611428,0.431085407733917,143,3.65700006484985,155
2017,0.913020372390747,0.375223308801651,0.189196765422821,0.0672319754958153,0.208732530474663,1.5847864076495157,0.305808693170547,144,3.64400005340576,147
2017,0.640449821949005,0.277321130037308,0.0303698573261499,0.0998721495270729,0.489203780889511,1.6971729230135644,0.368610262870789,145,3.6029999256134,119
2017,0.93538224697113,0.310080915689468,0.249463722109795,0.0567674227058887,0.104125209152699,1.3454969711601774,0.591683447360992,146,3.59299993515015,136
2017,0.601323127746582,0.163486003875732,0.147062435746193,0.116793513298035,0.285670816898346,1.8794155567884419,0.39724862575531,147,3.59100008010864,164
2017,0.872117936611176,0.229918196797371,0.332881182432175,0.0389482490718365,0.26654988527298,1.6735427491366897,0.119041793048382,148,3.53299999237061,116
2017,0.791244685649872,0.194129139184952,0.348587512969971,0.110937617719173,0.264815092086792,1.552735991775987,0.244549930095673,149,3.50699996948242,150
2017,0.431882530450821,0.247105568647385,0.38042613863945,0.0956650152802467,0.196896150708199,1.8375797644257512,0.305444717407227,150,3.49499988555908,158
2017,0.945707023143768,0.326424807310104,0.581843852996826,0.455220013856888,0.252756029367447,0.5403023362159725,0.368745893239975,151,3.47099995613098,154
2017,0.396102607250214,0.50053334236145,0.0815394446253777,0.151347130537033,0.493663728237152,1.0616605058312456,0.777153134346008,152,3.46199989318848,156
2017,1.04198980331421,0.364509284496307,0.390017777681351,0.0660351067781448,0.354256361722946,0.62105576694012,0.511135876178741,153,3.34899997711182,146
2017,0.629793584346771,0.151610791683197,0.0599007532000542,0.0841479450464249,0.204435184597969,1.683489143848419,0.091622568666935,154,2.90499997138977,157
2017,0.0,0.0187726859003305,0.270842045545578,0.0565650761127472,0.280876487493515,2.065943783149119,0.0,155,2.69300007820129,148
2018,1.592,0.874,0.681,0.393,0.202,2.585,1.305,1,7.632,6
2018,1.582,0.861,0.686,0.34,0.286,2.383000000000001,1.456,2,7.594,4
2018,1.59,0.868,0.683,0.408,0.284,2.3709999999999996,1.351,3,7.555,3
2018,1.644,0.914,0.677,0.138,0.353,2.426,1.343,4,7.495,2
2018,1.549,0.927,0.66,0.357,0.256,2.3179999999999996,1.42,5,7.487,1
2018,1.488,0.878,0.638,0.295,0.333,2.4479999999999995,1.361,6,7.441,7
2018,1.532,0.896,0.653,0.291,0.321,2.3050000000000006,1.33,7,7.328,5
2018,1.601,0.876,0.669,0.389,0.365,2.1559999999999997,1.268,8,7.324,9
2018,1.501,0.913,0.659,0.383,0.285,2.218,1.355,9,7.314,8
2018,1.573,0.91,0.647,0.302,0.361,2.1390000000000002,1.34,10,7.272,10
2018,1.433,0.888,0.464,0.082,0.262,2.817000000000001,1.244,11,7.19,21
2018,1.504,0.891,0.617,0.224,0.242,2.3200000000000003,1.341,12,7.139,13
2018,1.459,0.817,0.632,0.101,0.143,2.9099999999999993,1.01,13,7.072,12
2018,1.583,0.876,0.614,0.306,0.307,1.843,1.448,14,6.977,18
2018,1.474,0.861,0.586,0.28,0.273,2.151,1.34,15,6.965,26
2018,1.483,0.894,0.583,0.24,0.188,2.214999999999999,1.324,16,6.927,19
2018,1.52,0.896,0.632,0.321,0.196,1.769000000000001,1.576,17,6.91,17
2018,1.471,0.819,0.547,0.133,0.291,2.2270000000000003,1.398,18,6.886,15
2018,1.559,0.883,0.533,0.272,0.354,1.912,1.301,19,6.814,11
2018,0.776,0.67,0.284,,0.186,,2.096,20,6.774,20
2018,1.489,0.854,0.543,0.034,0.064,2.4939999999999998,1.233,21,6.711,31
2018,1.525,0.884,0.645,0.142,0.376,1.7849999999999993,1.27,22,6.627,37
2018,1.466,0.908,0.52,0.176,0.098,2.0280000000000005,1.293,23,6.489,29
2018,1.252,0.761,0.479,0.095,0.069,2.794,1.038,24,6.488,14
2018,1.331,0.808,0.431,0.061,0.197,2.5170000000000003,1.131,25,6.476,27
2018,1.436,0.857,0.418,0.078,0.151,2.1359999999999992,1.365,26,6.441,38
2018,1.438,0.759,0.597,0.063,0.125,2.3360000000000003,1.112,27,6.43,25
2018,1.474,0.675,0.493,0.088,0.11,2.593,0.986,28,6.419,16
2018,1.468,0.744,0.57,0.054,0.062,2.4170000000000003,1.073,29,6.388,30
2018,1.268,0.608,0.604,0.071,0.179,2.8709999999999996,0.781,30,6.382,43
2018,1.459,0.771,0.625,0.155,0.13,2.146,1.093,31,6.379,32
2018,1.303,0.748,0.654,0.171,0.256,1.592999999999999,1.649,32,6.374,28
2018,1.331,0.633,0.509,0.127,0.098,2.2940000000000005,1.379,33,6.371,35
2018,1.451,1.008,0.631,0.457,0.261,1.0060000000000002,1.529,34,6.343,24
2018,1.258,0.669,0.356,0.059,0.311,2.508,1.161,35,6.322,61
2018,1.538,0.965,0.449,0.074,0.142,1.891,1.251,36,6.31,36
2018,1.439,0.635,0.531,0.039,0.099,2.5569999999999995,0.96,37,6.26,33
2018,1.492,0.564,0.575,0.019,0.171,2.1479999999999997,1.223,38,6.192,167
2018,1.537,0.776,0.354,0.014,0.118,2.1640000000000006,1.21,39,6.173,45
2018,1.231,0.639,0.461,0.082,0.065,2.883,0.806,40,6.167,42
2018,1.319,0.7,0.527,0.128,0.208,2.5909999999999993,0.668,41,6.141,57
2018,1.448,0.781,0.546,0.064,0.108,2.000000000000001,1.176,42,6.123,60
2018,1.366,0.698,0.594,0.123,0.243,1.7430000000000003,1.338,43,6.105,49
2018,1.584,0.605,0.724,0.259,0.328,1.8770000000000007,0.719,44,6.096,44
2018,1.301,0.675,0.554,0.106,0.167,1.806,1.474,45,6.083,39
2018,1.417,0.707,0.637,0.029,0.364,1.9020000000000001,1.016,46,6.072,34
2018,1.501,0.946,0.281,0.028,0.137,1.843,1.264,47,6.0,50
2018,1.33,0.736,0.556,0.12,0.114,2.2279999999999998,0.889,48,5.973,48
2018,1.101,0.474,0.593,0.089,0.183,2.709000000000001,0.807,49,5.956,160
2018,1.527,0.716,0.35,0.006,0.026,2.13,1.197,50,5.952,56
2018,1.506,0.856,0.633,0.051,0.16,1.5229999999999997,1.219,51,5.948,55
2018,1.219,0.726,0.528,0.001,0.088,2.2670000000000003,1.116,52,5.945,86
2018,1.454,0.671,0.363,0.066,0.092,2.1390000000000002,1.148,53,5.933,89
2018,1.462,0.988,0.553,0.15,0.079,1.3889999999999993,1.294,54,5.915,46
2018,1.387,0.684,0.584,0.05,0.245,1.851,1.09,55,5.891,71
2018,1.493,0.693,0.575,0.031,0.096,2.1829999999999994,0.819,56,5.89,65
2018,1.204,0.955,0.244,0.051,0.175,1.9800000000000004,1.266,57,5.875,47
2018,1.211,0.909,0.495,0.154,0.179,1.6579999999999995,1.229,58,5.835,168
2018,1.479,0.599,0.399,0.025,0.065,2.0919999999999996,1.151,59,5.81,64
2018,1.516,0.631,0.454,0.121,0.148,1.7770000000000001,1.143,60,5.79,54
2018,1.191,0.909,0.423,0.035,0.202,1.7729999999999997,1.229,61,5.762,67
2018,1.223,0.508,0.606,0.054,0.141,2.469,0.751,62,5.752,51
2018,1.532,0.737,0.553,0.174,0.086,1.456999999999999,1.2,63,5.739,73
2018,1.522,0.615,0.541,0.074,0.162,1.932,0.835,64,5.681,53
2018,1.249,0.674,0.53,0.034,0.092,2.15,0.934,65,5.663,58
2018,1.23,0.578,0.448,0.023,0.274,2.254,0.855,66,5.662,69
2018,1.301,0.62,0.232,0.0,0.171,2.659,0.657,67,5.64,52
2018,1.533,0.517,0.417,0.037,0.199,1.9170000000000007,1.016,68,5.636,70
2018,1.401,0.732,0.259,0.022,0.061,1.9740000000000002,1.171,69,5.62,104
2018,1.35,0.553,0.496,0.148,0.116,1.9179999999999997,0.985,70,5.566,63
2018,1.312,0.513,0.643,0.105,0.12,2.0559999999999996,0.775,71,5.524,90
2018,1.205,0.622,0.459,0.074,0.197,2.3269999999999995,0.62,72,5.504,105
2018,1.498,0.7,0.307,0.154,0.101,1.6839999999999997,1.039,73,5.483,59
2018,1.38,0.686,0.324,0.109,0.106,1.7300000000000004,1.148,74,5.483,76
2018,0.81,0.424,0.334,0.113,0.216,2.923,0.652,75,5.472,81
2018,1.29,1.03,0.524,0.291,0.246,0.6439999999999984,1.405,76,5.43,72
2018,1.429,0.884,0.562,0.017,0.055,1.2750000000000004,1.188,77,5.41,88
2018,1.369,0.685,0.288,0.043,0.134,1.904,0.975,78,5.398,87
2018,1.202,0.879,0.131,0.044,0.0,1.948,1.154,79,5.358,102
2018,1.179,0.785,0.503,0.136,0.214,1.5759999999999992,0.965,80,5.358,103
2018,1.279,0.729,0.259,0.081,0.111,1.8710000000000004,1.017,81,5.347,83
2018,1.161,0.737,0.38,0.039,0.12,1.7689999999999997,1.115,82,5.321,62
2018,1.441,0.614,0.578,0.106,0.12,1.4609999999999999,0.982,83,5.302,98
2018,1.154,0.687,0.077,0.135,0.055,2.2079999999999997,0.979,84,5.295,68
2018,0.797,0.669,0.46,0.074,0.026,2.449,0.779,85,5.254,92
2018,1.142,0.799,0.597,0.103,0.029,1.5870000000000006,0.989,86,5.246,84
2018,1.161,0.603,0.43,0.176,0.031,1.775999999999999,1.024,87,5.201,80
2018,1.166,0.598,0.292,0.034,0.187,2.4480000000000004,0.474,88,5.199,106
2018,1.239,0.691,0.394,0.052,0.173,1.6769999999999996,0.959,89,5.185,93
2018,1.265,0.645,0.468,0.134,0.13,1.697,0.822,90,5.161,82
2018,1.172,0.048,0.462,0.032,0.201,2.551,0.689,91,5.155,78
2018,1.416,0.594,0.54,0.035,0.281,1.7349999999999999,0.53,92,5.131,77
2018,1.078,0.758,0.28,0.0,0.216,1.8819999999999988,0.915,93,5.129,96
2018,1.517,0.575,0.395,0.032,0.253,1.4389999999999996,0.914,94,5.125,100
2018,1.365,0.702,0.618,0.079,0.177,1.4469999999999996,0.715,95,5.103,75
2018,1.215,0.522,0.538,0.018,0.484,1.4169999999999998,0.899,96,5.093,74
2018,1.335,0.527,0.541,0.171,0.364,1.3479999999999999,0.796,97,5.082,79
2018,0.712,0.115,0.674,0.282,0.238,2.9610000000000003,0.0,98,4.982,161
2018,0.891,0.182,0.454,0.043,0.183,2.6869999999999994,0.535,99,4.975,133
2018,1.515,0.712,0.359,0.009,0.064,1.2200000000000002,1.054,100,4.933,134
2018,1.228,0.539,0.526,0.078,0.302,1.782,0.425,101,4.88,121
2018,1.469,0.657,0.133,0.052,0.056,1.443,0.996,102,4.806,23
2018,1.164,0.404,0.356,0.052,0.032,1.714,1.036,103,4.758,143
2018,1.217,0.602,0.266,0.076,0.086,1.8540000000000005,0.642,104,4.743,108
2018,1.41,0.33,0.516,0.056,0.103,1.3690000000000002,0.94,105,4.724,113
2018,0.771,0.691,0.459,0.129,0.282,1.3159999999999998,1.059,106,4.707,110
2018,0.872,0.08,0.467,0.103,0.146,2.462,0.541,107,4.671,151
2018,0.896,0.337,0.499,0.029,0.212,2.092,0.592,108,4.657,114
2018,1.117,0.433,0.406,0.082,0.138,2.0260000000000002,0.429,109,4.631,142
2018,1.034,0.441,0.626,0.174,0.23,1.3980000000000006,0.72,110,4.623,99
2018,0.906,0.69,0.271,0.063,0.04,1.7219999999999995,0.9,111,4.592,107
2018,0.817,0.79,0.419,0.032,0.149,1.463,0.916,112,4.586,95
2018,0.813,0.0,0.355,0.053,0.238,2.856,0.256,113,4.571,123
2018,0.811,0.343,0.514,0.077,0.091,2.041,0.682,114,4.559,139
2018,0.85,0.579,0.58,0.144,0.153,1.662,0.532,115,4.5,109
2018,1.314,0.672,0.585,0.05,0.307,0.625,0.918,116,4.471,132
2018,0.971,0.536,0.304,0.095,0.148,1.3920000000000003,1.01,117,4.456,112
2018,1.233,0.152,0.367,0.056,0.139,2.13,0.37,118,4.447,138
2018,1.281,0.365,0.519,0.064,0.051,1.287,0.874,119,4.441,163
2018,1.088,0.457,0.696,0.065,0.256,1.322,0.549,120,4.433,145
2018,1.097,0.254,0.312,0.128,0.175,2.1440000000000006,0.314,121,4.424,152
2018,1.025,0.553,0.312,0.107,0.092,1.4449999999999994,0.885,122,4.419,135
2018,0.902,0.173,0.531,0.158,0.206,2.2489999999999997,0.198,123,4.417,94
2018,1.048,0.454,0.504,0.055,0.352,1.5040000000000004,0.493,124,4.41,125
2018,1.047,0.295,0.503,0.082,0.221,1.6669999999999998,0.562,125,4.377,85
2018,1.245,0.292,0.129,0.093,0.134,1.9060000000000001,0.557,126,4.356,124
2018,0.95,0.391,0.452,0.146,0.22,1.8829999999999996,0.308,127,4.35,122
2018,0.592,0.643,0.375,0.215,0.038,1.624,0.853,128,4.34,130
2018,0.99,0.666,0.26,0.028,0.077,1.4839999999999995,0.816,129,4.321,127
2018,1.174,0.429,0.58,0.178,0.598,0.6670000000000003,0.682,130,4.308,129
2018,0.907,0.053,0.189,0.06,0.181,2.553,0.358,131,4.301,149
2018,1.136,0.204,0.312,0.052,0.197,2.2750000000000004,0.069,132,4.245,120
2018,0.747,0.485,0.539,0.093,0.172,1.4330000000000003,0.721,133,4.19,117
2018,0.867,0.221,0.39,0.099,0.175,2.2830000000000004,0.131,134,4.166,144
2018,1.09,0.237,0.45,0.061,0.259,1.7419999999999995,0.322,135,4.161,141
2018,0.372,0.24,0.44,0.067,0.163,2.481,0.378,136,4.141,155
2018,1.24,0.312,0.016,0.082,0.134,1.7500000000000004,0.605,137,4.139,118
2018,1.413,0.609,0.163,0.011,0.187,0.927,0.793,138,4.103,111
2018,0.474,0.253,0.434,0.101,0.158,2.3200000000000003,0.259,139,3.999,158
2018,0.792,0.211,0.394,0.094,0.185,1.944,0.344,140,3.964,150
2018,1.215,0.079,0.423,0.112,0.116,1.3909999999999996,0.472,141,3.808,97
2018,1.125,0.269,0.0,0.061,0.079,1.5309999999999997,0.73,142,3.795,137
2018,0.908,0.402,0.221,0.049,0.155,1.777,0.262,143,3.774,147
2018,1.094,0.248,0.406,0.099,0.132,1.3559999999999999,0.357,144,3.692,115
2018,0.537,0.255,0.085,0.036,0.191,2.1959999999999997,0.332,145,3.632,153
2018,1.174,0.417,0.557,0.092,0.042,0.29100000000000037,1.017,146,3.59,128
2018,0.541,0.306,0.531,0.08,0.21,1.733,0.186,147,3.587,131
2018,0.714,0.289,0.025,0.104,0.392,1.7429999999999999,0.315,148,3.582,119
2018,0.858,0.267,0.419,0.03,0.206,1.639,0.076,149,3.495,116
2018,0.382,0.539,0.088,0.144,0.376,1.2440000000000002,0.689,150,3.462,156
2018,0.896,0.4,0.636,0.444,0.2,0.49999999999999956,0.332,151,3.408,154
2018,1.073,0.343,0.244,0.064,0.083,1.1059999999999999,0.442,152,3.355,136
2018,0.991,0.381,0.481,0.097,0.27,0.6280000000000001,0.455,153,3.303,146
2018,0.608,0.177,0.112,0.106,0.224,1.6899999999999997,0.337,154,3.254,164
2018,0.0,0.01,0.305,0.038,0.218,2.4880000000000004,0.024,155,3.083,148
2018,0.627,0.145,0.065,0.076,0.149,1.7519999999999998,0.091,156,2.905,157
2019,1.587,0.986,0.596,0.393,0.153,2.7140000000000004,1.34,1,7.769,6
2019,1.573,0.996,0.592,0.41,0.252,2.394,1.383,2,7.6,3
2019,1.582,1.028,0.603,0.341,0.271,2.2409999999999997,1.488,3,7.554,4
2019,1.624,1.026,0.591,0.118,0.354,2.400999999999999,1.38,4,7.494,2
2019,1.522,0.999,0.557,0.298,0.322,2.394,1.396,5,7.488,7
2019,1.526,1.052,0.572,0.343,0.263,2.272000000000001,1.452,6,7.48,1
2019,1.487,1.009,0.574,0.373,0.267,2.2459999999999996,1.387,7,7.343,8
2019,1.557,1.026,0.585,0.38,0.33,2.1260000000000003,1.303,8,7.307,9
2019,1.505,1.039,0.584,0.308,0.285,2.192,1.365,9,7.278,5
2019,1.475,1.016,0.532,0.226,0.244,2.3770000000000007,1.376,10,7.246,13
2019,1.548,1.036,0.557,0.29,0.332,2.093,1.372,11,7.228,10
2019,1.441,0.963,0.558,0.093,0.144,2.9339999999999993,1.034,12,7.167,12
2019,1.455,1.029,0.371,0.082,0.261,2.665,1.276,13,7.139,11
2019,1.479,1.012,0.526,0.316,0.194,1.9540000000000006,1.609,14,7.09,17
2019,1.538,0.996,0.45,0.278,0.348,2.1109999999999998,1.333,15,7.054,21
2019,1.553,0.999,0.516,0.31,0.298,1.846,1.499,16,7.021,18
2019,1.454,0.987,0.495,0.265,0.261,2.1500000000000004,1.373,17,6.985,26
2019,1.504,0.986,0.473,0.21,0.16,2.234,1.356,18,6.923,19
2019,1.457,0.874,0.454,0.128,0.28,2.266,1.433,19,6.892,15
2019,1.487,0.92,0.457,0.036,0.046,2.6370000000000005,1.269,20,6.852,31
2019,1.31,0.825,0.598,0.182,0.262,2.1450000000000005,1.503,21,6.825,20
2019,1.52,0.999,0.564,0.151,0.375,1.8170000000000002,1.3,22,6.726,37
2019,1.323,0.861,0.433,0.073,0.074,2.7610000000000006,1.07,23,6.595,14
2019,1.472,1.045,0.436,0.183,0.111,2.021,1.324,24,6.592,29
2019,1.43,0.914,0.351,0.097,0.242,2.0439999999999987,1.368,25,6.446,38
2019,1.369,0.92,0.357,0.056,0.187,2.396,1.159,26,6.444,27
2019,1.269,0.746,0.535,0.078,0.175,2.833,0.8,27,6.436,43
2019,1.357,0.795,0.439,0.132,0.08,2.1690000000000005,1.403,28,6.375,35
2019,1.313,0.871,0.555,0.167,0.22,1.564,1.684,29,6.374,28
2019,1.484,1.062,0.362,0.079,0.153,1.9280000000000008,1.286,30,6.354,36
2019,1.442,0.91,0.516,0.054,0.109,2.140999999999999,1.149,31,6.321,25
2019,1.439,0.802,0.39,0.086,0.099,2.4799999999999995,1.004,32,6.3,16
2019,1.465,0.891,0.523,0.15,0.127,2.013,1.124,33,6.293,32
2019,1.463,1.141,0.556,0.453,0.271,0.8059999999999992,1.572,34,6.262,24
2019,1.242,0.789,0.43,0.074,0.093,2.831,0.794,35,6.253,42
2019,1.488,1.039,0.231,0.03,0.158,1.9829999999999997,1.294,36,6.223,50
2019,1.368,0.871,0.536,0.11,0.255,1.6969999999999992,1.362,37,6.199,49
2019,1.504,0.881,0.334,0.014,0.121,2.0980000000000008,1.246,38,6.198,45
2019,1.477,0.713,0.489,0.016,0.185,2.0810000000000004,1.231,39,6.192,167
2019,1.438,0.884,0.483,0.05,0.117,2.0040000000000004,1.206,40,6.182,60
2019,1.529,0.756,0.631,0.24,0.322,1.9509999999999996,0.745,41,6.174,44
2019,1.515,0.818,0.291,0.042,0.043,2.202,1.238,42,6.149,56
2019,1.41,0.841,0.47,0.034,0.099,2.2860000000000005,0.985,43,6.125,33
2019,1.523,0.953,0.564,0.057,0.144,1.6190000000000007,1.258,44,6.118,55
2019,1.325,0.835,0.435,0.127,0.2,2.489,0.694,45,6.105,57
2019,1.232,0.758,0.489,0.006,0.262,2.471,0.882,46,6.1,69
2019,1.432,0.881,0.471,0.05,0.066,2.0940000000000003,1.092,47,6.086,30
2019,1.232,0.825,0.462,0.005,0.083,2.3009999999999997,1.162,48,6.07,86
2019,1.223,1.042,0.406,0.041,0.19,1.8810000000000002,1.263,49,6.046,67
2019,1.312,0.868,0.498,0.087,0.126,2.2249999999999996,0.912,50,6.028,48
2019,1.319,0.808,0.493,0.097,0.142,1.661999999999999,1.5,51,6.021,39
2019,1.409,0.828,0.557,0.028,0.359,1.7770000000000001,1.05,52,6.008,34
2019,1.465,0.812,0.264,0.064,0.075,2.0729999999999995,1.187,53,5.94,89
2019,1.219,1.036,0.159,0.056,0.175,1.9489999999999998,1.301,54,5.895,47
2019,1.528,0.874,0.495,0.161,0.103,1.495,1.237,55,5.893,73
2019,1.478,0.831,0.49,0.028,0.107,2.1249999999999996,0.831,56,5.89,65
2019,1.402,0.798,0.498,0.06,0.215,1.794999999999999,1.12,57,5.888,71
2019,1.419,1.088,0.445,0.14,0.069,1.3980000000000006,1.327,58,5.886,46
2019,1.236,0.828,0.507,0.078,0.246,2.3230000000000004,0.642,59,5.86,105
2019,1.508,0.729,0.41,0.096,0.146,1.7469999999999999,1.173,60,5.809,54
2019,1.209,0.706,0.511,0.064,0.137,2.376,0.776,61,5.779,51
2019,1.41,0.828,0.199,0.02,0.081,2.0190000000000006,1.201,62,5.758,104
2019,1.475,0.777,0.514,0.08,0.184,1.8579999999999997,0.855,63,5.743,53
2019,1.252,1.042,0.417,0.162,0.191,1.391000000000001,1.263,64,5.718,168
2019,1.274,0.854,0.455,0.027,0.083,2.0439999999999996,0.96,65,5.697,58
2019,1.431,0.999,0.508,0.025,0.047,1.4619999999999989,1.221,66,5.693,88
2019,0.886,0.535,0.313,0.098,0.22,2.923999999999999,0.677,67,5.653,81
2019,1.452,0.726,0.334,0.031,0.082,1.8399999999999999,1.183,68,5.648,64
2019,1.293,0.657,0.558,0.107,0.117,2.0919999999999996,0.807,69,5.631,90
2019,1.383,0.854,0.282,0.039,0.137,1.9039999999999995,1.004,70,5.603,87
2019,1.328,0.739,0.245,0.0,0.181,2.351,0.685,71,5.529,52
2019,1.303,0.673,0.416,0.152,0.133,1.8040000000000003,1.044,72,5.525,63
2019,1.361,0.871,0.197,0.08,0.142,1.8209999999999997,1.051,73,5.523,83
2019,1.098,0.718,0.389,0.144,0.23,2.394999999999999,0.493,74,5.467,106
2019,1.266,0.914,0.296,0.022,0.119,1.6600000000000001,1.155,75,5.432,62
2019,1.277,1.122,0.44,0.287,0.258,0.6079999999999997,1.438,76,5.43,72
2019,1.401,0.779,0.497,0.101,0.113,1.5190000000000001,1.015,77,5.425,98
2019,1.212,0.845,0.212,0.006,0.263,1.9030000000000005,0.945,78,5.386,96
2019,1.36,0.808,0.195,0.106,0.083,1.6380000000000003,1.183,79,5.373,76
2019,1.171,0.828,0.508,0.024,0.26,1.327,1.221,80,5.339,61
2019,1.465,0.789,0.235,0.142,0.094,1.5310000000000006,1.067,81,5.323,59
2019,1.156,0.999,0.067,0.034,0.0,1.85,1.181,82,5.287,102
2019,1.531,0.667,0.317,0.038,0.235,1.5490000000000004,0.948,83,5.285,100
2019,1.294,0.838,0.345,0.034,0.185,1.5950000000000002,0.983,84,5.274,169
2019,1.111,0.245,0.426,0.041,0.215,2.5309999999999997,0.696,85,5.265,78
2019,1.438,0.723,0.508,0.023,0.3,1.7180000000000004,0.551,86,5.261,77
2019,1.538,0.657,0.394,0.028,0.244,1.3339999999999996,1.052,87,5.247,70
2019,1.16,0.785,0.086,0.114,0.073,1.9910000000000005,1.002,88,5.211,68
2019,0.782,0.782,0.418,0.076,0.036,2.3129999999999997,0.801,89,5.208,92
2019,1.147,0.769,0.351,0.182,0.035,1.681,1.043,90,5.208,80
2019,1.224,0.815,0.216,0.027,0.166,1.762,0.987,91,5.197,103
2019,1.203,0.66,0.491,0.028,0.498,1.3809999999999993,0.931,92,5.192,74
2019,1.125,0.893,0.521,0.1,0.058,1.4650000000000003,1.029,93,5.191,84
2019,1.346,0.851,0.543,0.073,0.147,1.4739999999999998,0.741,94,5.175,75
2019,1.321,0.604,0.457,0.167,0.37,1.35,0.813,95,5.082,79
2019,0.91,0.331,0.381,0.037,0.187,2.6489999999999996,0.549,96,5.044,133
2019,1.513,0.815,0.311,0.004,0.081,1.1950000000000003,1.092,97,5.011,134
2019,0.868,0.486,0.381,0.04,0.245,2.365,0.611,98,4.996,114
2019,0.808,0.232,0.352,0.09,0.154,2.7390000000000003,0.569,99,4.944,151
2019,1.226,0.677,0.439,0.089,0.285,1.751,0.446,100,4.913,121
2019,1.225,0.815,0.383,0.13,0.11,1.4059999999999997,0.837,101,4.906,82
2019,0.437,0.397,0.349,0.082,0.175,3.05,0.393,102,4.883,155
2019,0.799,0.508,0.372,0.093,0.105,2.2620000000000005,0.673,103,4.812,139
2019,1.183,0.571,0.295,0.055,0.043,1.5950000000000002,1.057,104,4.799,143
2019,1.03,0.551,0.547,0.164,0.266,1.4739999999999998,0.764,105,4.796,99
2019,1.351,0.469,0.389,0.055,0.13,1.3680000000000008,0.96,106,4.722,113
2019,0.848,0.874,0.383,0.027,0.178,1.4620000000000002,0.947,107,4.719,95
2019,1.427,0.805,0.154,0.047,0.064,1.2499999999999996,0.96,108,4.707,23
2019,1.122,0.637,0.609,0.062,0.232,1.464,0.574,109,4.7,145
2019,1.247,0.672,0.225,0.066,0.103,1.7259999999999995,0.657,110,4.696,108
2019,1.134,0.571,0.292,0.072,0.153,2.0090000000000003,0.45,111,4.681,142
2019,0.698,0.268,0.559,0.27,0.243,2.6300000000000003,0.0,112,4.668,161
2019,1.313,0.477,0.401,0.056,0.07,1.443,0.879,113,4.639,163
2019,0.774,0.366,0.318,0.102,0.188,2.742,0.138,114,4.628,144
2019,1.056,0.38,0.255,0.113,0.177,2.275,0.331,115,4.587,152
2019,1.055,0.815,0.283,0.064,0.095,1.3970000000000002,0.85,116,4.559,127
2019,0.842,0.785,0.305,0.125,0.27,1.1209999999999996,1.1,117,4.548,110
2019,0.829,0.375,0.332,0.086,0.207,2.3249999999999997,0.38,118,4.534,150
2019,0.666,0.752,0.346,0.164,0.043,1.6619999999999995,0.886,119,4.519,130
2019,0.939,0.428,0.382,0.167,0.269,2.023,0.308,120,4.516,170
2019,0.983,0.581,0.431,0.053,0.372,1.5770000000000004,0.512,121,4.509,125
2019,1.167,0.489,0.066,0.088,0.106,2.0040000000000004,0.57,122,4.49,124
2019,0.986,0.39,0.494,0.138,0.197,2.0570000000000004,0.204,123,4.466,94
2019,1.0,0.815,0.167,0.055,0.059,1.4440000000000004,0.921,124,4.461,107
2019,0.928,0.723,0.527,0.143,0.166,1.4070000000000005,0.562,125,4.456,109
2019,0.98,0.574,0.241,0.089,0.148,1.3620000000000005,1.043,126,4.437,112
2019,1.125,0.357,0.269,0.053,0.212,2.308,0.094,127,4.418,120
2019,1.105,0.308,0.327,0.052,0.153,2.0599999999999996,0.385,128,4.39,138
2019,0.841,0.242,0.309,0.045,0.252,2.417,0.268,129,4.374,123
2019,1.265,0.831,0.47,0.047,0.244,0.5599999999999996,0.949,130,4.366,132
2019,1.181,0.555,0.525,0.172,0.566,0.6510000000000002,0.71,131,4.36,129
2019,0.766,0.192,0.174,0.078,0.198,2.5919999999999996,0.35,132,4.35,149
2019,1.39,0.739,0.178,0.01,0.187,1.0080000000000005,0.82,133,4.332,111
2019,1.033,0.532,0.344,0.1,0.209,1.7319999999999993,0.336,134,4.286,122
2019,1.149,0.0,0.313,0.135,0.074,1.7299999999999995,0.811,135,4.212,101
2019,1.069,0.443,0.356,0.06,0.252,1.6769999999999996,0.332,136,4.189,141
2019,1.039,0.644,0.241,0.067,0.076,1.186,0.913,137,4.166,135
2019,1.058,0.426,0.431,0.087,0.247,1.2799999999999998,0.578,138,4.107,85
2019,0.572,0.41,0.293,0.085,0.177,2.273,0.275,139,4.085,158
2019,0.765,0.588,0.498,0.085,0.2,1.1239999999999997,0.755,140,4.015,117
2019,0.922,0.443,0.37,0.033,0.233,1.9010000000000002,0.073,141,3.975,116
2019,0.757,0.505,0.142,0.078,0.275,1.9419999999999997,0.274,142,3.973,140
2019,0.916,0.555,0.148,0.041,0.169,1.83,0.274,143,3.933,147
2019,1.169,0.168,0.359,0.093,0.107,1.4170000000000003,0.489,144,3.802,97
2019,0.447,0.38,0.22,0.18,0.176,2.326,0.046,145,3.775,157
2019,1.114,0.433,0.361,0.089,0.151,1.149,0.366,146,3.663,115
2019,0.688,0.449,0.026,0.11,0.419,1.5819999999999999,0.323,147,3.597,119
2019,1.145,0.538,0.455,0.1,0.025,0.18399999999999972,1.041,148,3.488,128
2019,0.378,0.44,0.013,0.141,0.331,1.5400000000000003,0.619,149,3.462,156
2019,0.56,0.495,0.443,0.089,0.218,1.4140000000000001,0.191,150,3.41,131
